 "Cash  Cab:  After  Dark"   | 2007 | Manhattan,  New  York  City,  New  York,  USA | 40.7896239 | -73.9598939 
 "Cash  Flow  from  Australia"   | 2010 | Sydney,  New  South  Wales,  Australia | -33.8548157 | 151.2164539 
 "Cash  House"   | 2005 | Old  Street,  Islington,  London,  England,  UK | 51.5256284 | -0.0876094 
 "Cash  in  Hand"   | 1994 | Winchester,  Hampshire,  England,  UK | 51.0612766 | -1.3131692 
 "Cash:  Viaggio  di  una  banconota"   | 2008 | Italy | 42.6384261 | 12.674297 
 "For  the  Children"   | 1946 | Theatre  Royal,  Stratford,  Newham,  London,  England,  UK | 51.54256325 | 0.0009630519450636236 
 "Geographically  Speaking"   | 1946 | NBC  Studios  -  30  Rockefeller  Plaza,  Manhattan,  New  York  City,  New  York,  USA | 40.7591424 | -73.9796681 
 "Americana"   | 1947 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "A.T.M.:  A  toda  M."   | 2005 | Miami,  Florida,  USA | 25.7741728 | -80.19362 
 "A.U.S.A."   | 2003 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "AB'nin  yollari  tastan"   | 2006 | Istanbul,  Turkey | 41.0096334 | 28.9651646 
 "AB...  Sexo"   | 2005 | Lisbon,  Portugal | 38.7077507 | -9.1365919 
 "ABBA:  Dancing  Queen"   | 2012 | Sweden | 59.6749712 | 14.5208584 
 "ABBA:  Dancing  Queen"   | 2012 | Australia | -24.7761086 | 134.755 
 "ABC  7  Chicago"   | 1948 | Chicago,  Illinois,  USA | 41.8755616 | -87.6244212 
 "ABC  7  San  Francisco"   | 1949 | San  Francisco,  California,  USA | 37.7790262 | -122.4199061 
 "Actor's  Studio"   | 1948 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Adventures  in  Music"   | 1948 | Hollywood,  Los  Angeles,  California,  USA | 34.0980031 | -118.329523 
 "Amanda"   | 1948 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Apartment  4A"   | 1948 | Pasadena,  California,  USA | 34.1476452 | -118.1444779 
 "Apache  Goes  Indian"   | 1995 | India | 22.3511148 | 78.6677428 
 "Apanhados  da  Bola"   | 2002 | Lisbon,  Portugal | 38.7077507 | -9.1365919 
 "Apanhados"   | 1995 | Portugal | 40.0332629 | -7.8896263 
 "Apartment  3-C"   | 1949 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Aplauso"   | 1971 | Mexico | 22.5000485 | -100.0000375 
 "Aplauso,  aplauso"   | 2004 | Mexico | 22.5000485 | -100.0000375 
 "Aplausos"   | 2005 | Mexico | 22.5000485 | -100.0000375 
 "20  Questions"   | 1949 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "20  Second  Movie  Reviews"   | 2008 | Munster,  Indiana,  USA | 41.5644798 | -87.5125412 
 "2  straten  verder"   | 1999 | Diest,  Belgium | 50.98456645 | 5.052873496255041 
 "ABC  Television  Players"   | 1949 | Chicago,  Illinois,  USA | 41.8755616 | -87.6244212 
 "Cada  noche"   | 1974 | Mexico  City,  Distrito  Federal,  Mexico | 19.2667215 | -99.1269583 
 "Campus  to  Campus"   | 1949 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "Capitaly"   | 2002 | Budapest,  Hungary | 47.48138955 | 19.14607278448202 
 "Capitanul  Val-V�rtej"   | 1971 | Romania | 45.9852129 | 24.6859225 
 "Acri  Creature  Feature"   | 1969 | Milan,  Illinois,  USA | 41.453089 | -90.5720803 
 "Acrobat  Ranch"   | 1950 | Chicago,  Illinois,  USA | 41.8755616 | -87.6244212 
 "Acropolis  Now"   | 1989 | Fitzroy,  Melbourne,  Victoria,  Australia | -37.8126834 | 144.98050420901842 
 "American  Forum  of  the  Air"   | 1950 | Washington,  District  of  Columbia,  USA | 38.8950368 | -77.0365427 
 "Answer  Yes  or  No"   | 1950 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Around  the  Horn"   | 2002 | Washington,  District  of  Columbia,  USA | 38.8950368 | -77.0365427 
 "Around  the  Town"   | 1950 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Art  Ford  on  Broadway"   | 1950 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Art  Jam"   | 2005 | Metro  Manila,  Philippines | 14.5736108 | 121.0329706 
 "Adventures  of  Wild  Bill  Hickok"   | 1951 | Lone  Pine,  California,  USA | 36.583175999999995 | -118.07835929489717 
 "Adventures  of  a  Jungle  Boy"   | 1957 | Kenya | 1.4419683 | 38.4313975 
 "All  American  Ultra  Quiz"   | 1981 | Rome,  Lazio,  Italy | 41.8933203 | 12.4829321 
 "All  American  Ultra  Quiz"   | 1981 | Washington,  District  of  Columbia,  USA | 38.8950368 | -77.0365427 
 "All  Around  the  Town"   | 1951 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Boston  Common"   | 1996 | Boston,  Massachusetts,  USA | 42.3602534 | -71.0582912 
 "Bride  and  Groom"   | 1951 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Bride  of  War"   | 1998 | Poland | 52.215933 | 19.134422 
 "Celanese  Theatre"   | 1951 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Adventures  of  the  Seaspray"   | 1965 | New  Guinea | -5.522593049999999 | 142.08709052245882 
 "Adventures  of  the  Seaspray"   | 1965 | Sydney,  New  South  Wales,  Australia | -33.8548157 | 151.2164539 
 "Adventures  of  the  Seaspray"   | 1965 | Wellington,  New  Zealand | -41.2887953 | 174.7772114 
 "Advocates  I"   | 1991 | Edinburgh,  Scotland,  UK | 55.9533456 | -3.1883749 
 "Advokat"   | 2004 | Russia | 64.6863136 | 97.7453061 
 "Africa"   | 2001 | Lesotho | -29.6039267 | 28.3350193 
 "Africa"   | 2001 | Mali | 16.3700359 | -2.2900239 
 "Against  the  Wind"   | 1978 | New  South  Wales,  Australia | -31.8759835 | 147.2869493 
 "Agate"   | 1988 | Tehran,  Iran | 35.6892523 | 51.3896004 
 "Agate"   | 1988 | Arak,  Iran | 34.0865203 | 49.6888415 
 "Ahududu"   | 1974 | Istanbul,  Turkey | 41.0096334 | 28.9651646 
 "Ai  Life"   | 1989 | Lisbon,  Portugal | 38.7077507 | -9.1365919 
 "Akademi  T�rkiye"   | 2003 | Istanbul,  Turkey | 41.0096334 | 28.9651646 
 "Akai  giwaku"   | 1975 | Tokyo,  Japan | 35.6828387 | 139.7594549 
 "Akhri  Chattan"   | 1985 | Pakistan | 30.3308401 | 71.247499 
 "Aktuelle  Runde"   | 1953 | West-Berlin,  Germany | 52.567073199999996 | 13.336618915936896 
 "Al  Hajjaj"   | 2003 | Jordan | 31.1667049 | 36.941628 
 "Al  Hajjaj"   | 2003 | Lebanon | 33.8750629 | 35.843409 
 "Asian  Invasion"   | 2006 | Hong  Kong,  China | 22.2793278 | 114.1628131 
 "Asian  Invasion"   | 2006 | Japan | 36.5748441 | 139.2394179 
 "Asian  Invasion"   | 2006 | Korea | 36.638392 | 127.6961188 
 "Atom  Squad"   | 1953 | Philadelphia,  Pennsylvania,  USA | 39.9527237 | -75.1635262 
 "Bank  on  the  Stars"   | 1953 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Cine  verdad"   | 1953 | Mexico | 22.5000485 | -100.0000375 
 "City  Confidential"   | 1998 | Darlington,  Wisconsin,  USA | 42.6829066 | -90.117812 
 "City  Confidential"   | 1998 | Las  Vegas,  Nevada,  USA | 36.1672559 | -115.1485163 
 "A  Time  to  Live"   | 1954 | Chicago,  Illinois,  USA | 41.8755616 | -87.6244212 
 "All  About  Baby"   | 1954 | Chicago,  Illinois,  USA | 41.8755616 | -87.6244212 
 "Art  et  magie  de  la  cuisine"   | 1954 | Paris,  France | 48.8566969 | 2.3514616 
 "Alfred  Hitchcock  Presents"   | 1985 | Toronto,  Ontario,  Canada | 43.6534817 | -79.3839347 
 "Around  the  World  with  Orson  Welles"   | 1955 | Madrid,  Spain | 40.4167047 | -3.7035825 
 "Brava  Gente"   | 2000 | Rio  de  Janeiro,  Rio  de  Janeiro,  Brazil | -22.9110137 | -43.2093727 
 "Brat  Camp"   | 2005 | Oregon,  USA | 43.9792797 | -120.737257 
 "Buffalo  Bill,  Jr."   | 1955 | Lone  Pine,  California,  USA | 36.583175999999995 | -118.07835929489717 
 "ABC  News"   | 1956 | ABC  Centre,  Hobart,  Tasmania,  Australia | -42.8777369 | 147.33241126559417 
 "Adventure  Theater"   | 1956 | Riverside  Studios,  Hammersmith,  London,  England,  UK | 51.48860355 | -0.22746502822660472 
 "Adventure  in  Dairyland"   | 1956 | Verona,  Wisconsin,  USA | 42.9905492 | -89.5335575 
 "Alan  Melville  Takes  You  from  A-Z"   | 1956 | BBC  Studio,  London,  England,  UK | 52.949768 | -1.1398745498768668 
 "Armchair  Theatre"   | 1956 | ABC,  Ardwick,  Manchester,  Greater  Manchester,  England,  UK | 53.4676745 | -2.2160104 
 "26  Men"   | 1957 | Placerita  Canyon,  California,  USA | 34.38268065 | -118.52288689663675 
 "26  Men"   | 1957 | Phoenix,  Arizona,  USA | 33.4484367 | -112.0741417 
 "77  Sunset  Strip"   | 1958 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "200.000  voor  Antwerpen"   | 1959 | Antwerp,  Flanders,  Belgium | 51.2211097 | 4.3997081 
 "53.  Internationale  Tennismeisterschaften  von  Deutschland"   | 1959 | Rothenbaum  Hamburg,  Hamburg,  Germany | 53.5686202 | 9.989184925773195 
 "Across  the  Board"   | 1959 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "1960  Presidential  Debates"   | 1960 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "1960  Presidential  Debates"   | 1960 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "2  Live  Stews"   | 2005 | Atlanta,  Georgia,  USA | 33.7489924 | -84.3902644 
 "'Wag  kukurap"   | 2004 | Philippines | 12.7503486 | 122.7312101 
 "'Way  Out"   | 1961 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 �toile  de  mer   | 1961 | Singapore | 1.357107 | 103.8194992 
 "86-60-86"   | 1994 | Lisbon,  Portugal | 38.7077507 | -9.1365919 
 "ABC's  Wide  World  of  Sports"   | 1961 | Ireland | 52.865196 | -7.9794599 
 "ABC's  Wide  World  of  Sports"   | 1961 | Pendleton,  Oregon,  USA | 45.672075 | -118.7885967 
 "Accent  on  an  American  Summer"   | 1962 | Reno,  Nevada,  USA | 39.5261206 | -119.8126581 
 "Accent  on  an  American  Summer"   | 1962 | Yellowstone  National  Park,  Wyoming,  USA | 44.6200885 | -110.56075745943113 
 "Ac�stico"   | 2003 | Mexico | 22.5000485 | -100.0000375 
 "Adak"   | 2006 | Istanbul,  Turkey | 41.0096334 | 28.9651646 
 "Adi�s,  amor  m�o"   | 1962 | Mexico | 22.5000485 | -100.0000375 
 "Ameer  al  shuaraa"   | 2007 | Saudi  Arabia | 25.6242618 | 42.3528328 
 "Ameer  al  shuaraa"   | 2007 | Syria | 34.6401861 | 39.0494106 
 "Ameer  al  shuaraa"   | 2007 | Egypt | 26.2540493 | 29.2675469 
 "Ameer  al  shuaraa"   | 2007 | Jordan | 31.1667049 | 36.941628 
 "Animal  Magic"   | 1962 | Bristol  Zoo,  Bristol,  England,  UK | 51.46342645 | -2.62233702174012 
 "Animal  Magnetism"   | 2003 | USA | 39.7837304 | -100.4458825 
 "Animal  Miracles"   | 2001 | Canada | 61.0666922 | -107.991707 
 "ABC  News  Reports"   | 1963 | Cyprus | 34.9823018 | 33.1451285 
 "Agonia  de  amor"   | 1963 | Mexico | 22.5000485 | -100.0000375 
 "12  O'Clock  High"   | 1964 | Chino,  California,  USA | 34.0133561 | -117.690075 
 "A  Floresta  M�gica"   | 2003 | Lisbon,  Portugal | 38.7077507 | -9.1365919 
 "A  Floresta  Portuguesa"   | 1983 | Portugal | 40.0332629 | -7.8896263 
 "A  Man  Dies"   | 1964 | Royal  Albert  Hall,  South  Kensington,  London,  England,  UK | 51.501004449999996 | -0.17739457896545874 
 "A  TV  Atrav�s  dos  Tempos"   | 1964 | Lisbon,  Portugal | 38.7077507 | -9.1365919 
 "ABC  Scope"   | 1964 | Cambodia | 13.5066394 | 104.869423 
 "11pm"   | 1965 | Osaka,  Japan | 34.6198813 | 135.490357 
 "11pm"   | 1965 | Tokyo,  Japan | 35.6828387 | 139.7594549 
 "1965  World  Series"   | 1965 | Metropolitan  Stadium,  Minneapolis,  Minnesota,  USA | 44.9463953 | -93.2656211 
 "A  Fine  Romance"   | 1989 | Malta | 35.8885993 | 14.4476911 
 "A  Tale  of  Two  Rivers"   | 1966 | River  Thames,  London,  England,  UK | 51.4497821 | -0.3063299 
 "A  Tale  of  Two  Rivers"   | 1966 | Neuilly,  Seine,  France | 48.8558787 | 2.5319597 
 "ABC  Stage  67"   | 1966 | London,  England,  UK | 51.5073219 | -0.1276474 
 "Adrian,  der  Tulpendieb"   | 1966 | Munich,  Bavaria,  Germany | 48.1371079 | 11.5753822 
 "Adrian,  der  Tulpendieb"   | 1966 | Netherlands | 52.5001698 | 5.7480821 
 "Adoption"   | 2002 | Texas,  USA | 31.8160381 | -99.5120986 
 "Adriana"   | 1967 | Mexico | 22.5000485 | -100.0000375 
 "Amor  serrano"   | 1999 | Lima,  Peru | -12.0621065 | -77.0365256 
 "Bd8"   | 1967 | The  Midlands,  England,  UK | 50.5988926 | -4.1006857 
 "60  Minutes"   | 1968 | West  57th  Street,  Manhattan,  New  York  City,  New  York,  USA | 40.7703823 | -73.9915525 
 "60  Minutes"   | 1968 | Palm  Beach,  Florida,  USA | 26.6279798 | -80.4494174 
 "Across  the  Great  Divide"   | 1970 | Bathurst  Inlet,  Nunavut,  Canada | 66.8396008 | -108.0323631 
 "All  My  Children"   | 1970 | Budapest,  Hungary | 47.48138955 | 19.14607278448202 
 "All  My  Children"   | 1970 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "All  My  Children"   | 1970 | Paris,  France | 48.8566969 | 2.3514616 
 "All  in  the  Game"   | 1993 | Barcelona,  Catalonia,  Spain | 41.3828939 | 2.1774322 
 "All  in  the  Game"   | 1993 | Oxford,  Oxfordshire,  England,  UK | 51.7520131 | -1.2578499 
 "America"   | 1971 | Bahamas | 24.7736546 | -78.0000547 
 "America"   | 1971 | Cheyenne,  Wyoming,  USA | 41.139981 | -104.820246 
 "ABC  Afterschool  Specials"   | 1972 | Brooklyn,  New  York  City,  New  York,  USA | 40.6501038 | -73.9495823 
 "Almost  Home"   | 1972 | Niagara  Falls,  Ontario,  Canada | 43.1065603 | -79.0639039 
 "An  American  Family"   | 1973 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "An  American  Family"   | 1973 | Paris,  France | 48.8566969 | 2.3514616 
 "Arman  reilaa"   | 2004 | Barcelona,  Catalonia,  Spain | 41.3828939 | 2.1774322 
 "Arman  reilaa"   | 2004 | Florence,  Tuscany,  Italy | 43.7698712 | 11.2555757 
 "Arman  reilaa"   | 2004 | Lisbon,  Portugal | 38.7077507 | -9.1365919 
 "Arman  reilaa"   | 2004 | Madrid,  Spain | 40.4167047 | -3.7035825 
 "Arman  reilaa"   | 2004 | Milan,  Lombardia,  Italy | 45.4668 | 9.1905 
 "Armchair  Cinema"   | 1973 | Leicester  Square,  Soho,  London,  England,  UK | 51.510566 | -0.1376134 
 "Armchair  Cinema"   | 1973 | Paris,  France | 48.8566969 | 2.3514616 
 "BBC2  Playhouse"   | 1973 | Buckinghamshire,  England,  UK | 51.840894 | -0.8998073587480795 
 "Baekjoui  hosu"   | 2003 | South  Korea | 36.638392 | 127.6961188 
 "Barnaby  Jones"   | 1973 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "Beacon  Hill"   | 1975 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Beat  of  the  City"   | 1975 | Melbourne,  Victoria,  Australia | -37.8142176 | 144.9631608 
 "Berlin  -  0:00  bis  24:00"   | 1975 | Berlin,  Germany | 52.5170365 | 13.3888599 
 "Bert  D'Angelo/Superstar"   | 1976 | San  Francisco,  California,  USA | 37.7790262 | -122.4199061 
 "Bluey"   | 1976 | Melbourne,  Victoria,  Australia | -37.8142176 | 144.9631608 
 "Brensham  People"   | 1976 | Tewkesbury,  Gloucestershire,  England,  UK | 51.9937857 | -2.1549574 
 "Brown  Paper  Bag"   | 1978 | Winnipeg,  Manitoba,  Canada | 49.8955367 | -97.1384584 
 "Butterflies"   | 1978 | Cheltenham,  Gloucestershire,  England,  UK | 51.8995685 | -2.0711559 
 "CBS  Afternoon  Playhouse"   | 1978 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "Cadernos  de  Cinema"   | 1978 | Rio  de  Janeiro,  Rio  de  Janeiro,  Brazil | -22.9110137 | -43.2093727 
 "240-Robert"   | 1979 | California,  USA | 36.7014631 | -118.755997 
 "A  Industria  Regionalizada"   | 1980 | Portugal | 40.0332629 | -7.8896263 
 "A  Portrait  of  Robert  Runcie"   | 1980 | England,  UK | 52.5310214 | -1.2649062 
 "A  Rumor  of  War"   | 1980 | Villahermosa,  Tabasco,  Mexico | 18.0018152 | -92.9330401483751 
 "A  Tale  of  Two  Cities"   | 1980 | Jersey,  Channel  Islands | 49.235196099999996 | -2.1674999973684193 
 "ABC  News  Nightline"   | 1980 | USA | 39.7837304 | -100.4458825 
 "All  American  Ultra  Quiz"   | 1981 | Athens,  Greece | 37.9839412 | 23.7283052 
 "American  Dream"   | 1981 | Chicago,  Illinois,  USA | 41.8755616 | -87.6244212 
 "Anakena"   | 1982 | Easter  Island,  Chile | -27.1259451 | -109.34963353785872 
 "Anchan"   | 1982 | Tokyo,  Japan | 35.6828387 | 139.7594549 
 "Aprendamos  juntos"   | 1982 | Mexico | 22.5000485 | -100.0000375 
 "At  the  Movies"   | 1982 | Chicago,  Illinois,  USA | 41.8755616 | -87.6244212 
 "Auf  Wiedersehen,  Pet"   | 1983 | Arizona,  USA | 34.395342 | -111.763275 
 "Auf  Wiedersehen,  Pet"   | 1983 | Dominican  Republic | 19.0974031 | -70.3028026 
 "Auf  Wiedersehen,  Pet"   | 1983 | Derbyshire,  England,  UK | 53.1185033 | -1.5566179305872214 
 "Auf  Wiedersehen,  Pet"   | 1983 | Nijmegen,  Gelderland,  Netherlands | 51.842574850000005 | 5.838960628748229 
 "Auf  Wiedersehen,  Pet"   | 1983 | Thailand | 14.8971921 | 100.83273 
 "BBC  Newsline"   | 1996 | Belfast,  County  Antrim,  Northern  Ireland,  UK | 54.5964411 | -5.9302761 
 "Berenar  a  Sant  Cugat"   | 1984 | Sant  Cugat,  Barcelona,  Catalonia,  Spain | 41.467969 | 2.0782386 
 "Bentley"   | 2006 | Johannesburg,  South  Africa | -26.205 | 28.049722 
 "Bik  hyu  sai  ngan  cheung"   | 1984 | Hong  Kong,  China | 22.2793278 | 114.1628131 
 "Biggi"   | 1998 | Munich,  Bavaria,  Germany | 48.1371079 | 11.5753822 
 "Blood  Red  Roses"   | 1986 | East  Kilbride,  South  Lanarkshire,  Scotland,  UK | 55.760176 | -4.179078 
 "Body  Mind  Connection"   | 1987 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Born  Famous"   | 1987 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "Buck  James"   | 1987 | Houston,  Texas,  USA | 29.7589382 | -95.3676974 
 "Buenas  noches"   | 1999 | Mexico | 22.5000485 | -100.0000375 
 "Burke's  Backyard"   | 1987 | Sydney,  New  South  Wales,  Australia | -33.8548157 | 151.2164539 
 "Byline"   | 1988 | The  Crown  Hotel,  Harrogate,  North  Yorkshire,  England,  UK | 54.096164 | -1.3957729242302714 
 "Byte  Me  TV"   | 2007 | London,  England,  UK | 51.5073219 | -0.1276474 
 "Byte  Me"   | 2005 | Perth,  Western  Australia,  Australia | -31.9527121 | 115.8604796 
 "Camara  infraganti"   | 1988 | Mexico | 22.5000485 | -100.0000375 
 "Carte  Blanche"   | 1988 | Cape  Town,  Western  Cape,  South  Africa | -33.928992 | 18.417396 
 "Chiara  e  gli  altri"   | 1989 | Rome,  Lazio,  Italy | 41.8933203 | 12.4829321 
 "Chillers"   | 1990 | Paris,  France | 48.8566969 | 2.3514616 
 "Chillers"   | 1990 | Nucourt,  France | 49.1584379 | 1.8535991 
 "Cluedo"   | 1990 | England,  UK | 52.5310214 | -1.2649062 
 "Col'n  Carpenter"   | 1990 | Melbourne,  Victoria,  Australia | -37.8142176 | 144.9631608 
 "Colpo  grosso"   | 1990 | Milan,  Lombardia,  Italy | 45.4668 | 9.1905 
 "Combat  Des  Clips"   | 1991 | 299  Queen  Street  West,  Toronto,  Ontario,  Canada | 43.64976 | -79.3907848 
 "Con  los  Ojos  Abiertos"   | 1991 | Santo  Domingo,  Dominican  Republic | 18.4801972 | -69.942111 
 "Conic  Sections  in  Math"   | 1995 | Waterbury,  Connecticut,  USA | 41.5538091 | -73.0438362 
 "Cosechar�s  tu  siembra"   | 1991 | Argentina | -34.9964963 | -64.9672817 
 "Cousin  William"   | 1992 | London,  England,  UK | 51.5073219 | -0.1276474 
 "Cousin  William"   | 1992 | Strasbourg,  Bas-Rhin,  France | 48.584614 | 7.7507127 
 "Covington  Cross"   | 1992 | Allington  Castle,  Maidstone,  Kent,  England,  UK | 51.2934276 | 0.5116180836867834 
 "Cow  TV"   | 1999 | Dunedin,  Otago,  New  Zealand | -45.8740984 | 170.5035755 
 "Crime  Story"   | 1992 | Edinburgh  University,  Edinburgh,  Scotland,  UK | 55.85566115 | -3.1994285632454 
 "Crossroads"   | 1992 | Utah,  USA | 39.4225192 | -111.714358 
 "Cr�nicas  del  mal"   | 1992 | Madrid,  Madrid,  Spain | 40.4167047 | -3.7035825 
 "Dai  si  doi"   | 1992 | Hong  Kong,  China | 22.2793278 | 114.1628131 
 "Danceline"   | 1993 | Knoxville,  Tennessee,  USA | 35.9603948 | -83.9210261 
 "Day  One"   | 1993 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "De  Buen  Humor"   | 1993 | Santo  Domingo,  Dominican  Republic | 18.4801972 | -69.942111 
 "De  Bauers"   | 2003 | Fijnaart,  Noord-Brabant,  Netherlands | 51.6364243 | 4.4616555 
 "De  Daltons"   | 1999 | Nieuwkoop,  Zuid-Holland,  Netherlands | 52.1405891 | 4.786696497900001 
 "Dennis  Miller  Live"   | 1994 | CBS  Television  City  -  7800  Beverly  Blvd.,  Fairfax,  Los  Angeles,  California,  USA | 34.0746936 | -118.35963130080704 
 "'Sang  linggo  nAPO  sila"   | 1995 | Philippines | 12.7503486 | 122.7312101 
 "413  Hope  St."   | 1997 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "413  Hope  St."   | 1997 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "A  Day  in  the  Country"   | 1997 | Hockley  Valley,  Ontario,  Canada | 43.9077853 | -79.8245916 
 "A  Grande  Aposta"   | 1997 | Cascais,  Lisbon,  Portugal | 38.72240025 | -9.396909171649877 
 "A  Grande  Aposta"   | 1997 | Macau,  China | 22.1757605 | 113.5514142 
 "A  History  of  Britain"   | 2000 | Abbaye-aux-Dames,  Caen,  Calvados,  France | 49.18654545 | -0.3526498293128191 
 "A  History  of  Britain"   | 2000 | Arbroath,  Angus,  Scotland,  UK | 56.5586729 | -2.5815669 
 "A  History  of  Britain"   | 2000 | Delhi,  India | 28.6517178 | 77.2219388 
 "A  History  of  Britain"   | 2000 | Drogheda,  County  Louth,  Ireland | 53.7149877 | -6.3524183 
 "A  J�ia  de  �frica"   | 2002 | Maputo,  Mozambique | -25.966213 | 32.56745 
 "A  Place  in  France"   | 2002 | Laurac,  Aude,  France | 43.2279101 | 1.9751799 
 "A  Place  in  Greece"   | 2004 | Crete,  Greece | 35.3084749 | 24.463320724202934 
 "A  Place  in  Slovakia"   | 2005 | Slovakia | 48.7411522 | 19.4528646 
 "A  corte  directo"   | 2006 | Culiacan,  Sinaloa,  Mexico | 24.7978965 | -107.393395 
 "A.D.  La  guerre  de  l'ombre"   | 2008 | Pontoise,  Val-d'Oise,  France | 49.0508845 | 2.1008067 
 "A.D."   | 1985 | Tunisia | 33.8439408 | 9.400138 
 "ABC  Evening  News"   | 1953 | USA | 39.7837304 | -100.4458825 
 "5+1"   | 1992 | Kyiv,  Ukraine | 50.4500336 | 30.5241361 
 "Intelekt-shou  LG  Evryka!"   | 2001 | Kyiv,  Ukraine | 50.4500336 | 30.5241361 
 "Karaoke  na  Maidane"   | 1997 | Maidan  Nezalezhnosti,  Kyiv,  Ukraine | 50.4482856 | 30.524515 
 "Labirinty  sud'by"   | 2014 | Kyiv,  Ukraine | 50.4500336 | 30.5241361 
 "2012  UEFA  European  Football  Championship"   | 2012 | Arena  Lviv,  Lviv,  Ukraine | 49.8055205 | 23.973569165549602 
 "D'Artanyan  i  tri  mushketyora"   | 1979 | Lviv,  Ukraine | 49.841952 | 24.0315921 
 "Optimus  Gang"   | 2013 | Lviv,  Ukraine | 49.841952 | 24.0315921 
 Take  Me  to  the  Go  Go   | 2020 | Washington,  District  of  Columbia,  USA | 38.8950368 | -77.0365427 
 "Australia:  Beyond  2020"   | 2016 | Sydney,  New  South  Wales,  Australia | -33.8548157 | 151.2164539 
 "Australia:  Beyond  2020"   | 2016 | Brisbane,  Australia | -27.4689682 | 153.0234991 
 "Australia:  Beyond  2020"   | 2016 | Tokyo,  Japan | 35.6828387 | 139.7594549 
 "2020  Summer  Olympics"   | 2020 | Tokyo,  Japan | 35.6828387 | 139.7594549 
 "2020  Summer  Paralympics"   | 2020 | Tokyo,  Japan | 35.6828387 | 139.7594549 
 TimeWarpers   | 2020 | Denmark | 55.670249 | 10.3333283 
 TimeWarpers   | 2020 | Sweden | 59.6749712 | 14.5208584 
 TimeWarpers   | 2020 | Mexico | 22.5000485 | -100.0000375 
 Vermont  Street   | 2020 | Rossmoor,  California,  USA | 33.7855722 | -118.0850642 
 Vermont  Street   | 2020 | Hilo,  Hawaii,  USA | 19.7073734 | -155.0815803 
 Why  Me?   | 2020 | London,  England,  UK | 51.5073219 | -0.1276474 
 Wild  Thing   | 2020 | Syria | 34.6401861 | 39.0494106 
 Wild  Thing   | 2020 | London,  England,  UK | 51.5073219 | -0.1276474 
 Wild  Thing   | 2020 | Tokyo,  Japan | 35.6828387 | 139.7594549 
 Zapp  Movie:  Computer  Love   | 2020 | Indio,  California,  USA | 33.743764999999996 | -116.22331524966393 
 Zione   | 2020 | Glendale,  California,  USA | 34.1469416 | -118.2478471 
 "Slaget  om  Narvik"   | 2020 | Narvik,  Nordland,  Norway | 68.28988385 | 17.086538711321808 
 "The  Fault  Line"   | 2020 | Winton,  Queensland,  Australia | -22.5081125 | 142.35218868888887 
 "The  Fault  Line"   | 2020 | Auckland,  NZ | -36.852095 | 174.7631803 
 "The  Nordic  Odyssey"   | 2020 | Paris,  France | 48.8566969 | 2.3514616 
 1692   | 2020 | Orlando,  Florida,  USA | 28.5421109 | -81.3790304 
 1692   | 2020 | Salem,  Massachusetts,  USA | 42.5195292 | -70.8967226 
 A  Girl  and  a  Gun   | 2020 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 A  Still,  Small  Voice   | 2020 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 Astronomy  Walkers   | 2020 | Easter  Island,  Chile | -27.1259451 | -109.34963353785872 
 "American  Zen"   | 2019 | Atlanta,  Georgia,  USA | 33.7489924 | -84.3902644 
 "Bayou  City"   | 2019 | Houston,  Texas,  USA | 29.7589382 | -95.3676974 
